path,label,fold
data/train/train\5\50881.png,5,2
data/train/train\5\50883.png,5,0
data/train/train\5\50884.png,5,2
data/train/train\5\50885.png,5,2
data/train/train\5\50886.png,5,3
data/train/train\5\53169.png,5,2
data/train/train\5\53170.png,5,2
data/train/train\5\53171.png,5,4
data/train/train\5\53172.png,5,1
data/train/train\5\53173.png,5,2
data/train/train\5\53174.png,5,1
data/train/train\5\53189.png,5,4
data/train/train\5\53190.png,5,0
data/train/train\5\53191.png,5,0
data/train/train\5\53192.png,5,2
data/train/train\5\53193.png,5,4
data/train/train\5\53194.png,5,0
data/train/train\5\53195.png,5,3
data/train/train\5\53196.png,5,1
data/train/train\5\5411.png,5,2
data/train/train\5\5412.png,5,1
data/train/train\5\5415.png,5,3
data/train/train\5\5416.png,5,2
data/train/train\5\5417.png,5,4
data/train/train\5\5418.png,5,2
data/train/train\5\5419.png,5,2
data/train/train\5\5420.png,5,0
data/train/train\5\5423.png,5,2
data/train/train\5\5424.png,5,1
data/train/train\5\5425.png,5,4
data/train/train\5\5427.png,5,1
data/train/train\5\5428.png,5,4
data/train/train\5\5429.png,5,0
data/train/train\5\5430.png,5,2
data/train/train\5\5431.png,5,4
data/train/train\5\5432.png,5,3
data/train/train\5\5433.png,5,4
data/train/train\5\5434.png,5,3
data/train/train\5\5438.png,5,2
data/train/train\5\5439.png,5,1
data/train/train\5\5440.png,5,4
data/train/train\5\5441.png,5,0
data/train/train\5\5442.png,5,1
data/train/train\5\5443.png,5,1
data/train/train\5\5444.png,5,3
data/train/train\5\5446.png,5,0
data/train/train\5\5447.png,5,0
data/train/train\5\5448.png,5,4
data/train/train\5\5449.png,5,3
data/train/train\5\5450.png,5,3
data/train/train\5\5451.png,5,2
data/train/train\5\5452.png,5,3
data/train/train\5\5455.png,5,2
data/train/train\5\5456.png,5,0
data/train/train\5\5457.png,5,0
data/train/train\5\5458.png,5,0
data/train/train\5\5459.png,5,3
data/train/train\5\5460.png,5,4
data/train/train\5\5461.png,5,0
data/train/train\5\5462.png,5,3
data/train/train\5\5463.png,5,1
data/train/train\5\5464.png,5,2
data/train/train\5\5465.png,5,0
data/train/train\5\5466.png,5,1
data/train/train\5\5467.png,5,0
data/train/train\5\5468.png,5,1
data/train/train\5\5470.png,5,2
data/train/train\5\5471.png,5,4
data/train/train\5\5472.png,5,2
data/train/train\5\5473.png,5,4
data/train/train\5\5474.png,5,2
data/train/train\5\5475.png,5,2
data/train/train\5\5476.png,5,1
data/train/train\5\5477.png,5,2
data/train/train\5\5478.png,5,2
data/train/train\5\5479.png,5,3
data/train/train\5\5480.png,5,1
data/train/train\5\5481.png,5,1
data/train/train\5\5482.png,5,1
data/train/train\5\5484.png,5,0
data/train/train\5\5485.png,5,3
data/train/train\5\5487.png,5,1
data/train/train\5\5488.png,5,1
data/train/train\5\5489.png,5,3
data/train/train\5\5490.png,5,2
data/train/train\5\5491.png,5,2
data/train/train\5\5492.png,5,4
data/train/train\5\5493.png,5,3
data/train/train\5\5494.png,5,3
data/train/train\5\5496.png,5,2
data/train/train\5\5497.png,5,0
data/train/train\5\5498.png,5,1
data/train/train\5\5499.png,5,1
data/train/train\5\5500.png,5,4
data/train/train\5\5501.png,5,1
data/train/train\5\5502.png,5,4
data/train/train\5\5503.png,5,2
data/train/train\5\5504.png,5,4
data/train/train\5\5505.png,5,1
data/train/train\5\5506.png,5,2
data/train/train\5\5507.png,5,3
data/train/train\5\5508.png,5,1
data/train/train\5\5509.png,5,1
data/train/train\5\5510.png,5,1
data/train/train\5\5512.png,5,4
data/train/train\5\5513.png,5,4
data/train/train\5\5514.png,5,4
data/train/train\5\5515.png,5,3
data/train/train\5\5516.png,5,4
data/train/train\5\5517.png,5,3
data/train/train\5\5518.png,5,0
data/train/train\5\5519.png,5,2
data/train/train\5\5520.png,5,0
data/train/train\5\5521.png,5,1
data/train/train\5\5522.png,5,1
data/train/train\5\5523.png,5,2
data/train/train\5\5524.png,5,3
data/train/train\5\5525.png,5,2
data/train/train\5\5526.png,5,1
data/train/train\5\5528.png,5,0
data/train/train\5\5529.png,5,4
data/train/train\5\5530.png,5,1
data/train/train\5\5531.png,5,0
data/train/train\5\5533.png,5,2
data/train/train\5\5534.png,5,1
data/train/train\5\5535.png,5,4
data/train/train\5\5536.png,5,0
data/train/train\5\5537.png,5,0
data/train/train\5\5538.png,5,4
data/train/train\5\5540.png,5,2
data/train/train\5\5541.png,5,0
data/train/train\5\5542.png,5,0
data/train/train\5\5543.png,5,4
data/train/train\5\5545.png,5,1
data/train/train\5\5546.png,5,1
data/train/train\5\56484.png,5,0
data/train/train\5\56485.png,5,3
data/train/train\5\56486.png,5,3
data/train/train\5\56487.png,5,1
data/train/train\5\56488.png,5,3
data/train/train\5\56490.png,5,3
data/train/train\5\56491.png,5,2
data/train/train\5\56492.png,5,4
data/train/train\5\56493.png,5,0
data/train/train\5\56494.png,5,2
data/train/train\5\56495.png,5,1
data/train/train\5\56496.png,5,1
data/train/train\5\56497.png,5,0
data/train/train\5\56499.png,5,4
data/train/train\5\56500.png,5,2
data/train/train\5\56501.png,5,3
data/train/train\5\56502.png,5,1
data/train/train\5\56503.png,5,2
data/train/train\5\56504.png,5,3
data/train/train\5\56505.png,5,0
data/train/train\5\56506.png,5,3
data/train/train\5\56507.png,5,4
data/train/train\5\56508.png,5,4
data/train/train\5\56510.png,5,4
data/train/train\5\56511.png,5,4
data/train/train\5\56512.png,5,0
data/train/train\5\56513.png,5,2
data/train/train\5\56514.png,5,1
data/train/train\5\56515.png,5,2
data/train/train\5\56518.png,5,1
data/train/train\5\56519.png,5,2
data/train/train\5\56520.png,5,1
data/train/train\5\56521.png,5,1
data/train/train\5\56522.png,5,3
data/train/train\5\56523.png,5,2
data/train/train\5\56524.png,5,0
data/train/train\5\56525.png,5,3
data/train/train\5\56526.png,5,4
data/train/train\5\56527.png,5,3
data/train/train\5\56528.png,5,0
data/train/train\5\56529.png,5,4
data/train/train\5\56530.png,5,0
data/train/train\5\56533.png,5,4
data/train/train\5\56534.png,5,1
data/train/train\5\56535.png,5,2
data/train/train\5\56536.png,5,3
data/train/train\5\56537.png,5,3
data/train/train\5\56538.png,5,1
data/train/train\5\56539.png,5,3
data/train/train\5\56541.png,5,0
data/train/train\5\56542.png,5,2
data/train/train\5\56543.png,5,1
data/train/train\5\56546.png,5,1
data/train/train\5\56547.png,5,3
data/train/train\5\56548.png,5,2
data/train/train\5\56549.png,5,3
data/train/train\5\56552.png,5,0
data/train/train\5\56553.png,5,3
data/train/train\5\56554.png,5,1
data/train/train\5\56555.png,5,1
data/train/train\5\56556.png,5,3
data/train/train\5\56558.png,5,3
data/train/train\5\56560.png,5,4
data/train/train\5\67431.png,5,0
data/train/train\5\67432.png,5,1
data/train/train\5\67433.png,5,4
data/train/train\5\67434.png,5,2
data/train/train\5\67435.png,5,2
data/train/train\5\67436.png,5,0
data/train/train\5\67438.png,5,3
data/train/train\5\67439.png,5,1
data/train/train\5\67440.png,5,0
data/train/train\5\67441.png,5,3
data/train/train\5\67442.png,5,2
data/train/train\5\67443.png,5,2
data/train/train\5\67444.png,5,1
data/train/train\5\67446.png,5,4
data/train/train\5\67447.png,5,1
data/train/train\5\67448.png,5,0
data/train/train\5\67449.png,5,1
data/train/train\5\67450.png,5,2
data/train/train\5\67451.png,5,4
data/train/train\5\67453.png,5,2
data/train/train\5\67454.png,5,3
data/train/train\5\67455.png,5,0
data/train/train\5\67457.png,5,4
data/train/train\5\67458.png,5,1
data/train/train\5\67460.png,5,3
data/train/train\5\67461.png,5,0
data/train/train\5\67464.png,5,4
data/train/train\5\67465.png,5,2
data/train/train\5\67466.png,5,1
data/train/train\5\67467.png,5,2
data/train/train\5\67468.png,5,3
data/train/train\5\67469.png,5,0
data/train/train\5\67470.png,5,4
data/train/train\5\67471.png,5,4
data/train/train\5\67472.png,5,4
data/train/train\5\67474.png,5,3
data/train/train\5\67476.png,5,1
data/train/train\5\67477.png,5,2
data/train/train\5\67478.png,5,3
data/train/train\5\67479.png,5,3
data/train/train\5\67481.png,5,0
data/train/train\5\67482.png,5,2
data/train/train\5\67484.png,5,4
data/train/train\5\67485.png,5,3
data/train/train\5\67486.png,5,3
data/train/train\5\67487.png,5,1
data/train/train\5\67488.png,5,3
data/train/train\5\67489.png,5,4
data/train/train\5\67492.png,5,3
data/train/train\5\67493.png,5,3
data/train/train\5\67494.png,5,2
data/train/train\5\67495.png,5,0
data/train/train\5\67497.png,5,4
data/train/train\5\67498.png,5,4
data/train/train\5\67499.png,5,3
data/train/train\5\67500.png,5,2
data/train/train\5\67501.png,5,3
data/train/train\5\67502.png,5,0
data/train/train\5\67503.png,5,3
data/train/train\5\67504.png,5,1
data/train/train\5\67505.png,5,2
data/train/train\5\67507.png,5,0
data/train/train\5\67508.png,5,3
data/train/train\5\67509.png,5,2
data/train/train\5\67510.png,5,4
data/train/train\5\67511.png,5,1
data/train/train\5\67512.png,5,2
data/train/train\5\67513.png,5,4
data/train/train\5\67514.png,5,4
data/train/train\5\67515.png,5,0
data/train/train\5\67516.png,5,0
data/train/train\5\67517.png,5,1
data/train/train\5\67518.png,5,4
data/train/train\5\67519.png,5,0
data/train/train\5\67520.png,5,2
data/train/train\5\67522.png,5,4
data/train/train\5\67524.png,5,1
data/train/train\5\67525.png,5,4
data/train/train\5\67526.png,5,2
data/train/train\5\67527.png,5,2
data/train/train\5\67528.png,5,0
data/train/train\5\67529.png,5,3
data/train/train\5\67530.png,5,0
data/train/train\5\67531.png,5,0
data/train/train\5\67533.png,5,2
data/train/train\5\67535.png,5,2
data/train/train\5\67536.png,5,4
data/train/train\5\67537.png,5,1
data/train/train\5\67538.png,5,1
data/train/train\5\67539.png,5,4
data/train/train\5\67540.png,5,0
data/train/train\5\67541.png,5,3
data/train/train\5\67542.png,5,4
data/train/train\5\67543.png,5,0
data/train/train\5\67544.png,5,4
data/train/train\5\67545.png,5,3
data/train/train\5\67546.png,5,2
data/train/train\5\67547.png,5,4
data/train/train\5\67548.png,5,2
data/train/train\5\67549.png,5,0
data/train/train\5\67550.png,5,1
data/train/train\5\67551.png,5,1
data/train/train\5\67552.png,5,2
data/train/train\5\67553.png,5,4
data/train/train\5\67554.png,5,0
data/train/train\5\67555.png,5,4
data/train/train\5\67556.png,5,0
data/train/train\5\67557.png,5,1
data/train/train\5\67558.png,5,0
data/train/train\5\67560.png,5,4
data/train/train\5\67562.png,5,2
data/train/train\5\67563.png,5,3
data/train/train\5\67564.png,5,2
data/train/train\5\67565.png,5,1
data/train/train\5\67566.png,5,0
data/train/train\5\67568.png,5,1
data/train/train\5\67570.png,5,2
data/train/train\5\67571.png,5,2
data/train/train\5\67572.png,5,3
data/train/train\5\67573.png,5,2
data/train/train\5\67574.png,5,1
data/train/train\5\67576.png,5,1
data/train/train\5\67577.png,5,1
data/train/train\5\67578.png,5,2
data/train/train\5\67579.png,5,3
data/train/train\5\67580.png,5,3
data/train/train\5\67582.png,5,1
data/train/train\5\67583.png,5,4
data/train/train\5\67584.png,5,3
data/train/train\5\67585.png,5,1
data/train/train\5\67586.png,5,0
data/train/train\5\67587.png,5,1
data/train/train\5\67588.png,5,1
data/train/train\5\67589.png,5,1
data/train/train\5\67590.png,5,1
data/train/train\5\67591.png,5,3
data/train/train\5\67592.png,5,0
data/train/train\5\67593.png,5,4
data/train/train\5\67594.png,5,3
data/train/train\5\67595.png,5,3
data/train/train\5\67596.png,5,0
data/train/train\5\67598.png,5,3
data/train/train\5\67599.png,5,1
data/train/train\5\67600.png,5,1
data/train/train\5\67601.png,5,1
data/train/train\5\67602.png,5,2
data/train/train\5\67603.png,5,4
data/train/train\5\67604.png,5,4
data/train/train\5\67605.png,5,1
data/train/train\5\67606.png,5,3
data/train/train\5\67607.png,5,4
data/train/train\5\67609.png,5,2
data/train/train\5\67610.png,5,2
data/train/train\5\67611.png,5,2
data/train/train\5\67612.png,5,2
data/train/train\5\67613.png,5,3
data/train/train\5\67615.png,5,1
data/train/train\5\67616.png,5,1
data/train/train\5\67617.png,5,2
data/train/train\5\67618.png,5,4
data/train/train\5\67621.png,5,4
data/train/train\5\67622.png,5,3
data/train/train\5\67623.png,5,0
data/train/train\5\67624.png,5,2
data/train/train\5\67625.png,5,1
data/train/train\5\67626.png,5,1
data/train/train\5\67627.png,5,0
data/train/train\5\67628.png,5,0
data/train/train\5\67629.png,5,3
data/train/train\5\67630.png,5,1
data/train/train\5\67631.png,5,1
data/train/train\5\67632.png,5,0
data/train/train\5\67633.png,5,4
data/train/train\5\67634.png,5,4
data/train/train\5\67635.png,5,0
data/train/train\5\67637.png,5,4
data/train/train\5\67638.png,5,1
data/train/train\5\67639.png,5,2
data/train/train\5\67640.png,5,0
data/train/train\5\67641.png,5,1
data/train/train\5\67642.png,5,1
data/train/train\5\67643.png,5,2
data/train/train\5\67644.png,5,2
data/train/train\5\67645.png,5,2
data/train/train\5\67646.png,5,3
data/train/train\5\67647.png,5,3
data/train/train\5\67648.png,5,3
data/train/train\5\67649.png,5,2
data/train/train\5\67650.png,5,2
data/train/train\5\67653.png,5,0
data/train/train\5\67654.png,5,3
data/train/train\5\67655.png,5,2
data/train/train\5\67657.png,5,0
data/train/train\5\67658.png,5,0
data/train/train\5\67659.png,5,4
data/train/train\5\67660.png,5,1
data/train/train\5\67661.png,5,2
data/train/train\5\67662.png,5,3
data/train/train\5\67663.png,5,2
data/train/train\5\67664.png,5,4
data/train/train\5\67665.png,5,1
data/train/train\5\67666.png,5,4
data/train/train\5\67667.png,5,1
data/train/train\5\67668.png,5,1
data/train/train\5\67669.png,5,1
data/train/train\5\67670.png,5,1
data/train/train\5\67671.png,5,0
data/train/train\5\67672.png,5,4
data/train/train\5\67673.png,5,0
data/train/train\5\67675.png,5,4
data/train/train\5\67676.png,5,3
data/train/train\5\67677.png,5,4
data/train/train\5\67678.png,5,0
data/train/train\5\67679.png,5,0
data/train/train\5\67680.png,5,4
data/train/train\5\67681.png,5,4
data/train/train\5\67684.png,5,4
data/train/train\5\67685.png,5,1
data/train/train\5\67686.png,5,0
data/train/train\5\67687.png,5,1
data/train/train\5\67688.png,5,0
data/train/train\5\67689.png,5,2
data/train/train\5\69122.png,5,0
data/train/train\5\69123.png,5,3
data/train/train\5\69124.png,5,2
data/train/train\5\69125.png,5,2
data/train/train\5\69127.png,5,3
data/train/train\5\69128.png,5,3
data/train/train\5\69129.png,5,4
data/train/train\5\69130.png,5,4
data/train/train\5\7071.png,5,2
data/train/train\5\7072.png,5,2
data/train/train\5\7073.png,5,2
data/train/train\5\7074.png,5,2
data/train/train\5\7075.png,5,2
data/train/train\5\7076.png,5,0
data/train/train\5\7077.png,5,0
data/train/train\5\7078.png,5,0
data/train/train\5\7079.png,5,1
data/train/train\5\7080.png,5,0
data/train/train\5\7081.png,5,1
data/train/train\5\7082.png,5,0
data/train/train\5\7083.png,5,1
data/train/train\5\7084.png,5,0
data/train/train\5\7085.png,5,4
data/train/train\5\7086.png,5,3
data/train/train\5\7087.png,5,2
data/train/train\5\7088.png,5,4
data/train/train\5\7090.png,5,4
data/train/train\5\7091.png,5,1
data/train/train\5\7092.png,5,2
data/train/train\5\7094.png,5,2
data/train/train\5\7097.png,5,0
data/train/train\5\7098.png,5,0
data/train/train\5\7099.png,5,4
data/train/train\5\7100.png,5,0
data/train/train\5\7101.png,5,1
data/train/train\5\7102.png,5,0
data/train/train\5\7104.png,5,3
data/train/train\5\7105.png,5,0
data/train/train\5\7106.png,5,4
data/train/train\5\7107.png,5,2
data/train/train\5\7108.png,5,2
data/train/train\5\7109.png,5,0
data/train/train\5\7110.png,5,4
data/train/train\5\7111.png,5,0
data/train/train\5\7112.png,5,3
data/train/train\5\7113.png,5,4
data/train/train\5\7114.png,5,4
data/train/train\5\7115.png,5,2
data/train/train\5\7116.png,5,3
data/train/train\5\7117.png,5,4
data/train/train\5\7118.png,5,0
data/train/train\5\7119.png,5,0
data/train/train\5\7120.png,5,2
data/train/train\5\71281.png,5,0
data/train/train\5\71282.png,5,2
data/train/train\5\71283.png,5,2
data/train/train\5\71284.png,5,0
data/train/train\5\71285.png,5,3
data/train/train\5\71286.png,5,3
data/train/train\5\71287.png,5,0
data/train/train\5\71288.png,5,4
data/train/train\5\71289.png,5,0
data/train/train\5\71290.png,5,2
data/train/train\5\71291.png,5,0
data/train/train\5\71292.png,5,2
data/train/train\5\71293.png,5,2
data/train/train\5\71294.png,5,3
data/train/train\5\71296.png,5,3
data/train/train\5\71298.png,5,4
data/train/train\5\71299.png,5,0
data/train/train\5\71300.png,5,1
data/train/train\5\77701.png,5,2
data/train/train\5\77702.png,5,0
data/train/train\5\77703.png,5,1
data/train/train\5\77704.png,5,1
data/train/train\5\77705.png,5,4
data/train/train\5\77706.png,5,2
data/train/train\5\77707.png,5,1
data/train/train\5\77708.png,5,4
data/train/train\5\77709.png,5,4
data/train/train\5\77710.png,5,2
data/train/train\5\77711.png,5,4
data/train/train\5\77712.png,5,0
data/train/train\5\77713.png,5,4
data/train/train\5\77715.png,5,3
data/train/train\5\77716.png,5,0
data/train/train\5\77717.png,5,0
data/train/train\5\77718.png,5,4
data/train/train\5\77720.png,5,3
data/train/train\5\77721.png,5,4
data/train/train\5\77722.png,5,4
data/train/train\5\77723.png,5,1
data/train/train\5\77724.png,5,1
data/train/train\5\77725.png,5,0
data/train/train\5\77726.png,5,4
data/train/train\5\77728.png,5,1
data/train/train\5\77730.png,5,4
data/train/train\5\77731.png,5,4
data/train/train\5\77732.png,5,2
data/train/train\5\77733.png,5,1
data/train/train\5\77734.png,5,0
data/train/train\5\77736.png,5,2
data/train/train\5\77737.png,5,1
data/train/train\5\77738.png,5,4
data/train/train\5\77740.png,5,1
data/train/train\5\77741.png,5,2
data/train/train\5\77742.png,5,3
data/train/train\5\77743.png,5,0
data/train/train\5\77745.png,5,4
data/train/train\5\77746.png,5,3
data/train/train\5\77747.png,5,3
data/train/train\5\77749.png,5,1
data/train/train\5\77750.png,5,0
data/train/train\5\77751.png,5,3
data/train/train\5\77753.png,5,0
data/train/train\5\77754.png,5,1
data/train/train\5\77755.png,5,2
data/train/train\5\77756.png,5,4
data/train/train\5\77757.png,5,4
data/train/train\5\77758.png,5,3
data/train/train\5\77759.png,5,3
data/train/train\5\77760.png,5,2
data/train/train\5\77761.png,5,0
data/train/train\5\77762.png,5,1
data/train/train\5\77764.png,5,3
data/train/train\5\77765.png,5,4
data/train/train\5\77766.png,5,1
data/train/train\5\77767.png,5,1
